user_id,beach_clicks,historical_clicks,cultural_clicks,religious_clicks,avg_view_time,language,preference
2550,10,5,1,2,13.76,SO,Nature
2551,7,9,9,0,16.22,SO,Historical
2552,8,10,0,6,14.66,SO,Historical
2553,1,1,2,9,9.16,EN,Religious
2554,6,7,8,9,14.71,EN,Religious
2555,2,2,0,2,5.1,EN,Nature
2556,9,4,7,6,5.96,EN,Nature
2557,2,8,2,5,10.68,SO,Historical
2558,0,9,0,3,12.58,EN,Historical
2559,0,9,10,0,16.88,SO,Cultural
2560,4,5,2,10,16.0,SO,Religious
2561,2,4,5,0,18.02,SO,Cultural
2562,4,8,10,2,19.12,SO,Cultural
2563,2,7,5,3,15.1,SO,Historical
2564,1,8,1,9,9.65,SO,Religious
2565,5,1,3,6,11.59,EN,Religious
2566,5,5,9,9,6.62,EN,Cultural
2567,1,2,8,6,9.3,SO,Cultural
2568,0,5,3,2,17.47,EN,Historical
2569,8,2,4,10,7.75,EN,Religious
2570,6,6,3,10,15.51,SO,Religious
2571,3,3,7,9,5.42,EN,Religious
2572,4,4,3,2,5.0,SO,Nature
2573,6,6,9,1,12.46,SO,Cultural
2574,4,9,5,8,16.38,EN,Historical
2575,9,6,9,1,19.85,SO,Nature
2576,8,9,5,3,15.96,SO,Historical
2577,4,9,4,9,7.18,SO,Historical
2578,5,3,8,5,16.31,SO,Cultural
2579,6,3,5,5,18.97,EN,Nature
2580,6,3,10,8,10.26,SO,Cultural
2581,9,9,4,8,9.46,SO,Nature
2582,9,1,3,0,13.82,EN,Nature
2583,2,5,5,8,18.89,SO,Religious
2584,9,6,6,9,8.97,EN,Nature
2585,10,7,4,8,10.94,SO,Nature
2586,4,3,6,10,11.26,SO,Religious
2587,3,7,10,3,11.11,EN,Cultural
2588,10,10,7,2,12.66,SO,Nature
2589,7,8,4,0,13.19,SO,Historical
2590,6,1,5,10,13.68,EN,Religious
2591,2,8,7,5,16.34,SO,Historical
2592,6,6,7,0,6.54,SO,Cultural
2593,9,0,5,8,19.82,SO,Nature
2594,10,5,10,5,14.56,SO,Nature
2595,1,3,10,0,10.41,EN,Cultural
2596,0,10,4,1,18.69,EN,Historical
2597,3,8,2,3,8.0,EN,Historical
2598,9,9,9,6,8.48,SO,Nature
2599,5,0,2,10,13.89,SO,Religious
2600,7,6,3,7,9.95,SO,Nature
2601,3,5,5,2,14.66,SO,Historical
2602,0,5,3,4,8.27,SO,Historical
2603,1,2,2,2,15.95,SO,Historical
2604,10,5,1,9,10.12,EN,Nature
2605,2,8,1,0,17.52,EN,Historical
2606,7,5,8,9,18.74,EN,Religious
2607,0,2,7,8,10.61,EN,Religious
2608,1,8,3,4,10.31,SO,Historical
2609,0,4,7,9,13.72,SO,Religious
2610,2,6,3,3,7.27,EN,Historical
2611,4,3,7,1,17.0,SO,Cultural
2612,3,8,10,9,5.87,SO,Cultural
2613,10,2,2,3,15.92,EN,Nature
2614,0,0,8,9,6.0,SO,Religious
2615,7,8,2,3,19.54,EN,Historical
2616,6,0,5,9,12.47,SO,Religious
2617,8,1,5,5,13.35,SO,Nature
2618,3,1,7,5,5.46,SO,Cultural
2619,5,9,7,5,14.58,SO,Historical
2620,6,7,0,8,7.62,SO,Religious
2621,5,7,7,4,16.57,EN,Historical
2622,8,5,10,1,9.22,SO,Cultural
2623,4,0,2,3,14.93,SO,Nature
2624,5,6,8,6,13.67,EN,Cultural
2625,7,10,3,1,6.9,SO,Historical
2626,6,5,4,3,12.03,SO,Nature
2627,3,6,1,2,19.96,EN,Historical
2628,0,9,10,10,16.61,EN,Cultural
2629,4,4,0,1,18.38,EN,Nature
2630,10,5,0,1,10.49,SO,Nature
2631,8,0,6,0,12.24,SO,Nature
2632,7,5,8,9,14.58,EN,Religious
2633,4,6,9,10,18.3,SO,Religious
2634,0,2,10,9,17.84,EN,Cultural
2635,1,1,6,8,15.69,EN,Religious
2636,9,1,9,7,5.44,EN,Nature
2637,9,10,4,8,7.59,EN,Historical
2638,4,6,2,5,17.0,SO,Historical
2639,4,3,5,2,18.81,SO,Cultural
2640,3,10,6,0,5.41,SO,Historical
2641,9,5,5,3,5.72,EN,Nature
2642,7,3,3,2,15.1,EN,Nature
2643,1,9,4,5,6.96,EN,Historical
2644,0,10,7,4,9.49,SO,Historical
2645,2,3,6,6,8.97,EN,Cultural
2646,3,5,10,10,10.94,EN,Cultural
2647,6,3,7,5,10.6,EN,Cultural
2648,6,9,7,9,6.08,EN,Historical
2649,8,1,9,9,5.8,EN,Cultural
2650,2,10,2,7,19.79,EN,Historical
2651,2,5,0,0,17.52,EN,Historical
2652,5,4,7,8,12.48,SO,Religious
2653,10,4,7,1,8.02,EN,Nature
2654,1,8,0,1,8.37,EN,Historical
2655,8,2,5,1,5.16,EN,Nature
2656,2,1,6,2,10.03,SO,Cultural
2657,4,9,6,0,7.44,SO,Historical
2658,6,5,1,3,17.03,EN,Nature
2659,9,6,1,7,15.01,EN,Nature
2660,10,4,6,0,13.27,EN,Nature
2661,10,0,3,3,5.59,SO,Nature
2662,0,4,5,4,16.14,EN,Cultural
2663,8,7,9,0,6.17,EN,Cultural
2664,8,1,2,10,7.44,SO,Religious
2665,8,10,2,1,19.78,EN,Historical
2666,1,5,8,1,11.68,EN,Cultural
2667,9,5,2,10,19.0,SO,Religious
2668,6,4,7,8,14.05,EN,Religious
2669,7,3,9,4,5.17,SO,Cultural
2670,1,5,4,1,8.48,EN,Historical
2671,7,5,5,1,12.94,EN,Nature
2672,9,0,6,4,13.36,EN,Nature
2673,6,4,9,4,18.18,SO,Cultural
2674,2,0,7,4,7.76,EN,Cultural
2675,5,3,10,10,5.88,EN,Cultural
2676,6,8,1,9,16.54,SO,Religious
2677,1,5,7,4,18.39,SO,Cultural
2678,0,8,5,0,11.04,SO,Historical
2679,3,1,1,1,7.46,EN,Nature
2680,1,8,3,1,6.42,SO,Historical
2681,6,6,2,0,14.93,EN,Nature
2682,10,5,6,7,12.96,EN,Nature
2683,3,8,0,10,14.98,EN,Religious
2684,6,2,1,6,5.62,SO,Nature
2685,3,0,10,3,19.17,SO,Cultural
2686,7,3,7,10,7.07,EN,Religious
2687,8,9,0,2,14.03,EN,Historical
2688,10,4,10,10,13.25,EN,Nature
2689,3,6,8,9,18.22,EN,Religious
2690,0,1,10,8,10.55,EN,Cultural
2691,6,4,5,3,9.98,SO,Nature
2692,9,5,2,4,16.84,EN,Nature
2693,10,7,9,7,9.94,EN,Nature
2694,7,9,1,5,13.53,EN,Historical
2695,10,4,10,0,15.08,SO,Nature
2696,4,10,5,4,17.23,EN,Historical
2697,7,5,4,1,6.91,SO,Nature
2698,2,6,2,0,6.47,SO,Historical
2699,10,6,6,9,5.63,SO,Nature
2700,9,4,0,5,13.21,SO,Nature
2701,4,4,5,10,13.23,EN,Religious
2702,8,2,0,3,10.35,EN,Nature
2703,8,5,5,10,10.77,SO,Religious
2704,5,1,2,4,18.08,SO,Nature
2705,1,5,4,0,8.24,SO,Historical
2706,9,7,1,5,11.42,EN,Nature
2707,1,8,10,9,7.9,SO,Cultural
2708,5,3,4,5,12.29,EN,Nature
2709,4,8,6,1,7.48,SO,Historical
2710,0,4,8,10,16.5,EN,Religious
2711,10,0,2,10,14.9,EN,Nature
2712,5,10,0,6,12.06,EN,Historical
2713,3,1,9,1,13.34,SO,Cultural
2714,7,7,1,1,18.02,EN,Nature
2715,5,9,0,6,14.35,SO,Historical
2716,9,10,5,7,11.61,EN,Historical
2717,2,1,5,8,10.33,EN,Religious
2718,4,8,1,3,7.39,SO,Historical
2719,10,3,0,0,11.49,EN,Nature
2720,6,10,5,9,7.0,SO,Historical
2721,2,8,6,6,19.37,EN,Historical
2722,2,9,0,4,17.55,EN,Historical
2723,8,1,7,10,8.85,SO,Religious
2724,3,10,6,4,6.26,SO,Historical
2725,8,2,7,2,7.1,SO,Nature
2726,9,5,2,10,6.37,EN,Religious
2727,8,6,0,8,19.78,SO,Nature
2728,6,0,9,7,6.59,EN,Cultural
2729,2,9,4,4,8.23,EN,Historical
2730,3,3,0,0,15.02,EN,Nature
2731,5,6,0,9,12.59,EN,Religious
2732,8,5,3,8,14.34,SO,Nature
2733,8,3,8,5,19.26,SO,Nature
2734,9,5,9,9,8.0,EN,Nature
2735,2,3,6,10,10.69,EN,Religious
2736,3,5,3,0,17.54,SO,Historical
2737,1,7,1,2,6.52,EN,Historical
2738,5,7,10,6,11.83,EN,Cultural
2739,0,7,0,10,13.14,EN,Religious
2740,0,1,7,9,17.37,EN,Religious
2741,2,3,3,3,12.76,EN,Historical
2742,2,1,8,5,8.33,EN,Cultural
2743,2,0,6,3,14.45,EN,Cultural
2744,3,4,9,1,15.51,EN,Cultural
2745,3,2,10,9,13.04,SO,Cultural
2746,8,2,2,1,14.76,SO,Nature
2747,0,2,6,9,5.48,EN,Religious
2748,4,5,5,10,9.93,SO,Religious
2749,7,5,9,2,8.64,EN,Cultural
2750,4,7,0,10,12.81,EN,Religious
2751,3,5,0,9,11.57,EN,Religious
2752,7,9,5,10,18.62,EN,Religious
2753,9,3,1,5,8.82,SO,Nature
2754,2,10,5,2,5.7,SO,Historical
2755,6,1,10,8,11.99,SO,Cultural
2756,6,10,10,8,9.62,EN,Historical
2757,9,10,1,9,8.89,SO,Historical
2758,4,2,6,6,8.8,EN,Cultural
2759,3,0,3,9,9.38,SO,Religious
2760,1,9,6,10,9.94,EN,Religious
2761,4,10,0,4,10.27,SO,Historical
2762,7,3,10,6,9.22,SO,Cultural
2763,3,8,6,10,9.95,SO,Religious
2764,1,9,10,8,5.1,SO,Cultural
2765,6,10,9,2,10.35,SO,Historical
2766,3,10,10,1,8.59,EN,Historical
2767,7,10,10,8,12.22,SO,Historical
2768,1,9,4,9,11.82,SO,Historical
2769,2,0,3,3,13.76,SO,Cultural
2770,10,9,5,10,7.66,EN,Nature
2771,10,2,7,10,17.31,EN,Nature
2772,8,3,4,5,12.06,SO,Nature
2773,5,10,9,2,18.18,SO,Historical
2774,5,8,7,0,12.51,EN,Historical
2775,8,0,3,7,14.76,EN,Nature
2776,0,2,6,6,16.15,SO,Cultural
2777,0,2,8,5,18.48,EN,Cultural
2778,5,1,7,7,11.18,EN,Cultural
2779,2,6,0,0,13.94,SO,Historical
2780,3,7,8,10,16.84,SO,Religious
2781,4,10,9,4,10.02,SO,Historical
2782,4,1,10,0,16.67,EN,Cultural
2783,8,7,3,7,13.11,SO,Nature
2784,4,2,4,2,9.2,EN,Nature
2785,4,10,10,0,14.65,EN,Historical
2786,8,10,3,0,7.95,SO,Historical
2787,2,0,3,10,11.62,SO,Religious
2788,2,6,9,4,17.09,EN,Cultural
2789,4,7,6,2,8.99,EN,Historical
2790,5,9,0,7,16.93,EN,Historical
2791,6,4,4,6,16.67,SO,Nature
2792,2,10,8,9,5.3,SO,Historical
2793,3,6,10,9,5.91,SO,Cultural
2794,2,7,1,5,18.21,SO,Historical
2795,10,4,6,6,6.0,EN,Nature
2796,7,0,7,7,16.95,SO,Nature
2797,9,5,6,9,6.2,EN,Nature
2798,8,10,0,6,8.93,SO,Historical
2799,0,10,7,2,18.07,EN,Historical
2800,5,5,10,5,12.83,SO,Cultural
2801,4,10,1,9,8.23,EN,Historical
2802,4,9,0,1,7.47,SO,Historical
2803,3,5,2,9,11.31,EN,Religious
2804,6,10,8,9,7.11,SO,Historical
2805,6,8,0,7,14.26,EN,Historical
2806,4,9,1,5,12.2,EN,Historical
2807,10,0,1,8,18.45,SO,Nature
2808,3,3,9,0,16.71,SO,Cultural
2809,4,1,4,3,7.8,EN,Nature
2810,3,6,7,7,12.39,EN,Cultural
2811,7,1,5,9,5.11,SO,Religious
2812,2,10,8,3,12.79,SO,Historical
2813,4,3,4,0,10.86,SO,Nature
2814,5,4,0,9,17.41,EN,Religious
2815,0,1,6,2,9.95,SO,Cultural
2816,3,9,6,9,5.56,EN,Historical
2817,10,9,9,6,10.81,SO,Nature
2818,4,7,1,0,15.71,EN,Historical
2819,7,8,4,0,16.78,SO,Historical
2820,6,9,6,6,6.72,SO,Historical
2821,6,5,1,7,16.77,SO,Religious
2822,6,5,6,6,13.93,EN,Nature
2823,8,4,1,10,9.77,SO,Religious
2824,9,6,4,5,8.77,SO,Nature
2825,8,8,10,10,15.28,EN,Cultural
2826,3,9,5,5,14.59,EN,Historical
2827,7,1,2,4,13.25,SO,Nature
2828,8,2,1,0,14.19,SO,Nature
2829,10,6,9,4,9.46,EN,Nature
2830,5,9,7,6,13.63,EN,Historical
2831,7,7,6,0,14.56,SO,Nature
2832,5,9,7,2,17.01,SO,Historical
2833,4,5,10,2,15.38,EN,Cultural
2834,7,6,4,5,19.63,EN,Nature
2835,7,0,1,6,9.95,SO,Nature
2836,6,8,7,7,9.1,EN,Historical
2837,9,10,2,6,17.63,EN,Historical
2838,5,9,10,4,7.66,EN,Cultural
2839,8,0,10,10,8.49,EN,Cultural
2840,4,3,1,9,8.61,EN,Religious
2841,6,6,7,5,17.62,SO,Cultural
2842,9,4,4,7,12.99,SO,Nature
2843,8,0,8,5,18.41,SO,Nature
2844,3,2,4,9,11.86,SO,Religious
2845,10,2,7,9,7.41,EN,Nature
2846,5,4,7,2,9.67,SO,Cultural
2847,7,3,7,0,6.61,EN,Nature
2848,8,10,9,9,10.15,SO,Historical
2849,1,8,9,6,16.95,EN,Cultural
2850,8,4,9,6,9.66,SO,Cultural
2851,7,2,1,6,17.21,SO,Nature
2852,5,4,2,2,19.46,EN,Nature
2853,3,0,0,10,6.44,EN,Religious
2854,3,1,7,2,19.82,EN,Cultural
2855,1,2,8,7,17.45,SO,Cultural
2856,7,1,3,3,10.35,SO,Nature
2857,1,2,0,8,11.12,EN,Religious
2858,2,8,6,8,14.52,SO,Historical
2859,3,0,5,2,15.2,SO,Cultural
2860,0,1,2,8,6.99,EN,Religious
2861,8,10,4,8,5.24,SO,Historical
2862,3,6,7,1,8.24,EN,Cultural
2863,1,1,8,3,9.95,SO,Cultural
2864,6,4,2,10,10.03,EN,Religious
2865,10,4,0,4,6.17,SO,Nature
2866,7,10,8,6,8.4,EN,Historical
2867,9,3,6,8,18.86,EN,Nature
2868,3,8,0,5,14.39,EN,Historical
2869,9,6,2,8,13.14,SO,Nature
2870,10,6,10,4,7.9,SO,Nature
2871,5,2,7,8,19.91,EN,Religious
2872,3,7,9,10,16.99,SO,Religious
2873,5,7,2,5,13.16,EN,Historical
2874,10,6,3,0,17.1,SO,Nature
2875,0,8,9,7,15.93,SO,Cultural
2876,8,7,3,8,19.03,EN,Nature
2877,9,10,9,7,6.38,EN,Historical
2878,3,2,5,10,16.24,SO,Religious
2879,6,7,2,4,9.91,SO,Historical
2880,9,2,0,3,18.73,SO,Nature
2881,8,2,6,8,6.09,SO,Nature
2882,6,0,0,3,13.86,SO,Nature
2883,6,0,8,5,18.58,SO,Cultural
2884,9,3,0,7,6.79,EN,Nature
2885,3,5,0,6,16.2,EN,Religious
2886,3,0,5,10,9.36,EN,Religious
2887,4,6,4,4,11.77,SO,Historical
2888,4,10,4,8,16.35,SO,Historical
2889,2,10,8,10,19.75,SO,Historical
2890,4,5,4,5,8.84,EN,Historical
2891,3,3,10,2,8.91,SO,Cultural
2892,9,1,5,9,6.63,EN,Nature
2893,0,2,1,0,10.03,SO,Historical
2894,3,4,8,1,12.64,EN,Cultural
2895,9,2,1,3,5.51,EN,Nature
2896,7,3,7,2,10.74,SO,Nature
2897,1,1,3,5,6.07,EN,Religious
2898,5,2,4,2,11.11,EN,Nature
2899,9,6,4,2,8.01,EN,Nature
2900,9,3,9,5,5.01,SO,Nature
2901,6,0,5,4,6.51,EN,Nature
2902,2,9,7,6,16.27,EN,Historical
2903,2,5,7,6,16.22,SO,Cultural
2904,1,5,9,8,9.24,EN,Cultural
2905,10,0,6,3,7.39,EN,Nature
2906,7,9,0,2,18.83,EN,Historical
2907,2,6,3,8,13.14,EN,Religious
2908,3,9,10,0,19.27,SO,Cultural
2909,5,5,7,4,18.96,EN,Cultural
2910,5,6,8,5,17.75,SO,Cultural
2911,2,3,0,3,17.76,SO,Historical
2912,0,7,9,7,9.37,SO,Cultural
2913,8,2,10,2,9.43,SO,Cultural
2914,0,7,10,0,16.08,SO,Cultural
2915,6,6,10,8,14.87,SO,Cultural
2916,10,6,0,0,11.67,EN,Nature
2917,3,8,2,10,5.44,EN,Religious
2918,1,2,0,7,16.39,EN,Religious
2919,10,4,0,2,12.3,SO,Nature
2920,8,4,5,3,11.21,EN,Nature
2921,4,3,8,8,11.01,SO,Cultural
2922,10,5,7,6,12.42,SO,Nature
2923,10,5,9,0,17.63,EN,Nature
2924,5,3,6,8,11.26,EN,Religious
2925,9,8,3,3,14.94,SO,Nature
2926,8,9,1,8,19.11,EN,Historical
2927,3,2,9,0,12.49,EN,Cultural
2928,1,8,5,4,5.68,EN,Historical
2929,9,10,6,3,15.56,SO,Historical
2930,2,0,2,7,17.11,SO,Religious
2931,0,2,7,7,15.32,SO,Cultural
2932,10,0,6,10,8.13,SO,Nature
2933,4,5,5,10,11.43,SO,Religious
2934,4,8,7,0,6.83,EN,Historical
2935,6,4,8,5,18.09,EN,Cultural
2936,4,8,3,2,8.36,EN,Historical
2937,8,6,6,4,12.47,EN,Nature
2938,3,0,4,10,10.14,EN,Religious
2939,8,3,2,6,14.71,SO,Nature
2940,7,9,1,1,9.07,EN,Historical
2941,5,4,7,9,12.99,SO,Religious
2942,6,4,7,2,15.59,SO,Cultural
2943,8,3,2,9,16.41,EN,Religious
2944,4,2,5,6,5.85,SO,Religious
2945,5,0,2,3,15.97,SO,Nature
2946,6,0,0,0,16.38,SO,Nature
2947,10,9,4,2,5.84,SO,Nature
2948,8,8,9,9,11.19,EN,Cultural
2949,7,8,5,4,13.58,SO,Historical
2950,4,10,7,1,8.39,SO,Historical
2951,0,4,5,9,8.12,EN,Religious
2952,3,1,5,10,10.88,SO,Religious
2953,3,3,9,2,12.93,SO,Cultural
2954,8,1,7,3,6.11,EN,Nature
2955,1,0,3,10,11.95,SO,Religious
2956,9,10,7,2,17.84,EN,Historical
2957,1,3,4,2,11.48,EN,Cultural
2958,5,6,9,10,15.87,SO,Religious
2959,8,3,0,10,15.75,EN,Religious
2960,3,10,1,4,10.16,SO,Historical
2961,2,10,3,5,5.53,EN,Historical
2962,2,2,5,7,5.91,EN,Religious
2963,9,10,6,5,11.63,EN,Historical
2964,0,2,10,5,7.66,EN,Cultural
2965,4,5,4,10,14.32,EN,Religious
2966,10,9,1,8,7.53,EN,Nature
2967,4,8,3,5,9.89,SO,Historical
2968,7,4,5,10,11.1,SO,Religious
2969,1,3,8,7,18.37,SO,Cultural
2970,4,8,10,10,18.04,SO,Cultural
2971,1,7,3,0,17.96,SO,Historical
2972,2,1,9,4,15.42,SO,Cultural
2973,0,1,8,2,18.36,EN,Cultural
2974,3,10,1,10,14.97,SO,Historical
2975,3,6,6,2,8.41,EN,Historical
2976,0,8,9,6,5.82,SO,Cultural
2977,3,2,1,0,19.42,SO,Nature
2978,2,10,8,3,6.49,EN,Historical
2979,0,7,8,2,13.22,SO,Cultural
2980,1,3,8,0,7.18,EN,Cultural
2981,0,4,10,6,7.87,SO,Cultural
2982,5,2,3,9,10.69,EN,Religious
2983,3,5,7,1,14.7,EN,Cultural
2984,5,8,6,6,14.11,EN,Historical
2985,6,2,9,0,11.14,SO,Cultural
2986,0,5,2,8,13.24,EN,Religious
2987,4,10,6,10,7.7,EN,Historical
2988,9,8,6,4,12.25,EN,Nature
2989,10,8,4,0,16.53,EN,Nature
2990,0,2,1,1,16.68,SO,Historical
2991,3,2,2,10,18.95,EN,Religious
2992,3,5,3,4,13.98,EN,Historical
2993,9,3,9,3,5.06,SO,Nature
2994,8,3,9,2,6.65,EN,Cultural
2995,0,10,8,8,19.23,EN,Historical
2996,0,7,8,2,19.7,SO,Cultural
2997,1,2,1,4,10.88,EN,Religious
2998,3,5,2,7,10.18,SO,Religious
2999,4,9,9,2,5.67,SO,Historical
3000,0,9,6,5,13.82,EN,Historical
3001,4,8,5,5,18.43,SO,Historical
3002,4,7,1,8,12.98,SO,Religious
3003,10,0,4,10,11.12,EN,Nature
3004,7,7,8,2,12.41,SO,Cultural
3005,8,8,8,2,5.76,SO,Nature
3006,4,3,7,10,15.74,SO,Religious
3007,8,0,0,1,11.55,EN,Nature
3008,4,2,3,10,13.84,EN,Religious
3009,2,0,0,1,6.64,EN,Nature
3010,7,7,2,9,15.79,EN,Religious
3011,2,8,7,0,11.26,EN,Historical
3012,9,8,4,9,6.32,EN,Nature
3013,6,4,2,10,7.98,SO,Religious
3014,1,5,2,0,10.69,EN,Historical
3015,3,8,4,10,10.06,SO,Religious
3016,10,4,0,7,7.35,SO,Nature
3017,7,7,6,7,6.83,SO,Nature
3018,7,4,5,5,15.96,SO,Nature
3019,5,9,7,5,17.59,EN,Historical
3020,5,5,10,8,13.54,SO,Cultural
3021,6,2,10,5,18.25,EN,Cultural
3022,6,2,3,2,18.24,SO,Nature
3023,4,0,8,0,8.02,EN,Cultural
3024,3,9,1,3,13.33,SO,Historical
3025,2,9,0,4,11.41,EN,Historical
3026,6,8,1,4,6.27,EN,Historical
3027,2,2,8,1,11.36,EN,Cultural
3028,7,10,0,4,8.11,SO,Historical
3029,3,10,4,4,8.23,SO,Historical
3030,3,9,6,4,13.09,EN,Historical
3031,2,6,8,10,10.38,EN,Religious
3032,9,2,4,6,12.08,SO,Nature
3033,10,6,3,5,10.71,EN,Nature
3034,0,9,5,9,14.87,SO,Historical
3035,9,10,10,1,14.12,EN,Historical
3036,5,4,9,1,7.09,EN,Cultural
3037,5,1,7,0,17.54,SO,Cultural
3038,2,6,6,9,12.36,SO,Religious
3039,1,8,8,2,14.09,EN,Historical
3040,8,7,8,9,16.51,EN,Religious
3041,6,10,3,9,14.79,SO,Historical
3042,7,7,1,4,6.24,SO,Nature
3043,4,5,2,10,13.04,SO,Religious
3044,4,2,5,8,16.74,SO,Religious
3045,10,2,9,3,6.7,EN,Nature
3046,3,7,4,10,8.27,EN,Religious
3047,6,2,0,5,11.98,SO,Nature
3048,10,6,8,3,6.7,EN,Nature
3049,0,4,2,7,19.02,EN,Religious
3050,7,5,9,2,19.57,EN,Cultural
3051,4,8,8,6,8.99,EN,Historical
3052,0,10,9,1,5.22,SO,Historical
3053,6,2,4,8,17.91,SO,Religious
3054,2,7,8,4,17.7,EN,Cultural
3055,2,4,8,2,7.97,EN,Cultural
3056,1,3,10,2,5.31,SO,Cultural
3057,9,7,8,1,8.36,SO,Nature
3058,0,7,1,7,5.16,EN,Historical
3059,4,1,5,5,18.08,EN,Cultural
3060,8,10,6,7,17.39,SO,Historical
3061,1,10,6,5,13.49,SO,Historical
3062,0,0,0,5,13.49,SO,Religious
3063,2,2,9,3,15.63,SO,Cultural
3064,8,6,9,0,7.44,EN,Cultural
3065,6,4,8,3,14.65,EN,Cultural
3066,6,4,0,9,13.28,EN,Religious
3067,5,4,3,0,9.75,SO,Nature
3068,2,10,1,0,8.59,SO,Historical
3069,7,9,8,4,15.76,SO,Historical
3070,0,0,1,3,8.13,SO,Religious
3071,9,10,2,5,17.36,SO,Historical
3072,10,6,1,8,7.74,SO,Nature
3073,3,7,10,3,17.67,EN,Cultural
3074,10,0,8,6,13.63,SO,Nature
3075,7,10,0,5,18.82,SO,Historical
3076,8,10,9,6,10.29,SO,Historical
3077,0,10,2,5,15.72,EN,Historical
3078,4,5,3,9,15.97,EN,Religious
3079,7,7,2,5,16.63,SO,Nature
3080,2,2,1,10,12.67,SO,Religious
3081,1,2,3,9,5.79,EN,Religious
3082,0,9,8,0,9.94,SO,Historical
3083,2,0,7,3,13.49,EN,Cultural
3084,0,3,3,1,9.73,EN,Historical
3085,8,3,10,1,10.25,SO,Cultural
3086,5,2,4,0,5.16,SO,Nature
3087,2,6,2,4,7.16,SO,Historical
3088,3,9,6,7,6.94,EN,Historical
3089,5,6,10,7,5.54,EN,Cultural
3090,1,9,8,10,14.3,SO,Religious
3091,6,1,8,1,18.47,EN,Cultural
3092,10,7,1,2,6.6,SO,Nature
3093,2,8,10,8,10.8,EN,Cultural
3094,3,8,1,5,8.11,EN,Historical
3095,9,5,9,3,14.72,SO,Nature
3096,9,6,7,5,18.78,EN,Nature
3097,2,2,4,0,8.5,EN,Cultural
3098,2,0,5,7,8.85,EN,Religious
3099,9,6,6,4,6.33,SO,Nature
3100,6,9,2,2,10.42,EN,Historical
3101,7,2,10,8,10.42,SO,Cultural
3102,1,10,1,3,5.2,SO,Historical
3103,9,3,2,7,11.17,SO,Nature
3104,5,0,8,6,9.25,EN,Cultural
3105,9,8,1,5,7.56,SO,Nature
3106,10,2,8,9,12.23,EN,Nature
3107,5,4,7,9,15.57,SO,Religious
3108,3,0,8,7,13.25,SO,Cultural
3109,10,1,10,5,9.36,EN,Nature
3110,2,0,1,4,5.91,SO,Religious
3111,5,5,8,5,15.77,EN,Cultural
3112,2,2,1,3,8.81,EN,Religious
3113,5,8,7,7,9.69,SO,Historical
3114,1,3,6,10,19.95,EN,Religious
3115,8,6,0,5,15.14,SO,Nature
3116,6,10,7,1,6.67,EN,Historical
3117,5,10,0,6,9.48,SO,Historical
3118,7,1,5,1,15.04,SO,Nature
3119,5,2,2,10,18.74,EN,Religious
3120,6,9,2,0,19.03,EN,Historical
3121,4,8,10,9,18.99,SO,Cultural
3122,5,7,5,5,9.61,SO,Historical
3123,5,2,0,9,13.56,SO,Religious
3124,2,3,10,1,19.45,EN,Cultural
3125,9,7,7,1,10.02,SO,Nature
3126,3,2,6,1,8.68,EN,Cultural
3127,7,8,7,3,8.49,EN,Historical
3128,10,8,1,8,9.35,SO,Nature
3129,0,8,0,0,5.4,EN,Historical
3130,3,6,2,7,15.18,EN,Religious
3131,1,0,7,3,13.33,SO,Cultural
3132,4,9,3,7,10.34,SO,Historical
3133,0,5,8,1,11.38,EN,Cultural
3134,8,5,6,4,15.81,SO,Nature
3135,1,2,0,8,12.48,SO,Religious
3136,9,8,4,6,7.81,SO,Nature
3137,8,4,5,8,12.13,SO,Nature
3138,4,6,8,3,11.94,EN,Cultural
3139,3,8,1,10,14.27,EN,Religious
3140,1,7,2,2,15.37,SO,Historical
3141,0,4,0,5,14.9,EN,Religious
3142,1,0,9,3,13.93,SO,Cultural
3143,0,6,4,2,11.81,EN,Historical
3144,2,8,3,6,10.49,EN,Historical
3145,1,4,4,7,17.13,EN,Religious
3146,10,7,7,3,14.92,EN,Nature
3147,5,10,3,6,8.36,SO,Historical
3148,7,9,4,5,13.0,SO,Historical
3149,8,9,9,2,7.0,SO,Historical
3150,0,6,7,4,5.26,EN,Cultural
3151,0,3,5,1,17.99,SO,Cultural
3152,5,5,3,5,5.66,SO,Nature
3153,4,0,5,4,8.72,SO,Cultural
3154,4,2,2,2,15.1,EN,Nature
3155,0,3,4,3,17.31,SO,Cultural
3156,10,10,10,0,12.53,EN,Nature
3157,4,2,3,0,15.58,EN,Nature
3158,8,9,8,3,16.65,SO,Historical
3159,5,8,8,1,14.27,EN,Historical
3160,3,3,5,6,19.81,SO,Religious
3161,7,0,0,2,11.44,SO,Nature
3162,4,4,2,9,5.35,SO,Religious
3163,3,2,8,9,15.18,SO,Religious
3164,1,9,1,5,11.28,SO,Historical
3165,10,6,6,2,13.06,SO,Nature
3166,5,0,2,9,19.4,SO,Religious
3167,4,4,4,8,13.59,EN,Religious
3168,1,8,7,3,17.86,EN,Historical
3169,2,0,0,0,14.99,EN,Nature
3170,8,9,4,2,9.27,EN,Historical
3171,6,9,4,6,7.68,EN,Historical
3172,7,3,3,8,16.56,SO,Religious
3173,8,6,8,3,15.37,SO,Nature
3174,2,5,1,1,13.18,SO,Historical
3175,3,5,7,4,6.44,EN,Cultural
3176,3,5,5,7,10.53,SO,Religious
